comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
18020,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,9,2,1,"Mills to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,45,29,459257,Tymal Mills,1.2,0,13,0,28235,Shikhar Dhawan,25,21,732291.0,Basil Thampi,2.0,0.0,19.0,0.0,,,,,,,False,"short of a length, on-pace, punched to deep midwicket for one",,
18030,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,9,3,1,"Mills to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,26,22,459257,Tymal Mills,1.3,0,14,0,398438,Mayank Agarwal,45,29,732291.0,Basil Thampi,2.0,0.0,19.0,0.0,,,,,,,False,"on a length, into the pads, punched down to long-on for one",<p>Over the wicket to Dhawan</p>,
18040,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,9,4,6,"Mills to Agarwal, SIX",True,False,False,398438,Mayank Agarwal,51,30,459257,Tymal Mills,1.4,0,20,0,28235,Shikhar Dhawan,26,22,732291.0,Basil Thampi,2.0,0.0,19.0,0.0,,,,,,,False,"no deception, it would appear, in this slower ball. Or just that he has erred too full with it. Agarwal loves it. Delays the shot a touch and clears mid-off with ease. <strong>That brings up an exciting fifty</strong>",,
18050,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,9,5,1,"Mills to Agarwal, 1 run",False,False,False,398438,Mayank Agarwal,52,31,459257,Tymal Mills,1.5,0,21,0,28235,Shikhar Dhawan,26,22,732291.0,Basil Thampi,2.0,0.0,19.0,0.0,,,,,,,False,"short of a length, into the body, punched square on the leg side",,
18060,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,9,6,1,"Mills to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,27,23,459257,Tymal Mills,2.0,0,22,0,398438,Mayank Agarwal,52,31,732291.0,Basil Thampi,2.0,0.0,19.0,0.0,,,,,,,False,"full toss, slightly strange that Dhawan doesn't go after it. Merely pushes this to deep midwicket for one",,
19010,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,10,1,6,"Ashwin to Dhawan, SIX",True,False,False,28235,Shikhar Dhawan,33,24,528067,Murugan Ashwin,2.1,0,26,0,398438,Mayank Agarwal,52,31,459257.0,Tymal Mills,2.0,0.0,22.0,0.0,,,,,,,False,"down the wicket, Ashwin bowls it outside leg, and Dhawan lofts it towards deep square leg. Brevis runs to his right from long leg, puts in a full-length dive, but can't get close enough to catch it. However, he does get enough of a connection to actually parry it over the fence",<p>Ashwin continues into his third over</p>,
19020,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,10,2,1,"Ashwin to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,34,25,528067,Murugan Ashwin,2.2,0,27,0,398438,Mayank Agarwal,52,31,459257.0,Tymal Mills,2.0,0.0,22.0,0.0,,,,,,,False,drops this into the leg side for one,,
19030,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,10,3,0,"Ashwin to Agarwal, OUT",False,False,False,398438,Mayank Agarwal,52,32,528067,Murugan Ashwin,2.3,0,27,1,28235,Shikhar Dhawan,34,25,459257.0,Tymal Mills,2.0,0.0,22.0,0.0,398438.0,Mayank Agarwal,Murugan Ashwin,52.0,32.0,MA Agarwal c Yadav b Ashwin 52 (51m 32b 6x4 2x6) SR: 162.50,False,"finally a wicket for Mumbai Indians. Well bowled by Ashwin. Agarwal is clearing the front leg again to look to go over long-off or straight. Ashwin makes sure he doesn't bowl it under his bat. Just short enough to make him drag it. Agarwal gets the toe end on it, and manages to only sky it as far as long-off. He is filthy with himself",,<p>Over to Peter Della Penna for the rest of the innings</p>
19040,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,10,4,0,"Ashwin to Bairstow, no run",False,False,False,297433,Jonny Bairstow,0,1,528067,Murugan Ashwin,2.4,0,27,1,28235,Shikhar Dhawan,34,25,459257.0,Tymal Mills,2.0,0.0,22.0,0.0,,,,,,,False,"full on off, defended.",<p>Cheers Monga. Bairstow enters.</p>,
19050,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,10,5,1,"Ashwin to Bairstow, 1 run",False,False,False,297433,Jonny Bairstow,1,2,528067,Murugan Ashwin,2.5,0,28,1,28235,Shikhar Dhawan,34,25,459257.0,Tymal Mills,2.0,0.0,22.0,0.0,,,,,,,False,"full and wide on sixth stump, slammed straight through cover for one.",,
19060,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,10,6,1,"Ashwin to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,35,26,528067,Murugan Ashwin,3.0,0,29,1,297433,Jonny Bairstow,1,2,459257.0,Tymal Mills,2.0,0.0,22.0,0.0,,,,,,,False,"flighted more full on off, prodded gently to long-off for one.",,
110010,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,11,1,1,"Bumrah to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,36,27,625383,Jasprit Bumrah,1.1,0,10,0,297433,Jonny Bairstow,1,2,528067.0,Murugan Ashwin,3.0,0.0,29.0,1.0,,,,,,,False,"back of a length on fifth stump, guided with soft hands to deep third man for one.","<p><b>Reminder that you can watch the match LIVE in the USA on ESPN+ <a href=""https://www.espn.com/watch/player/_/id/1686d06c-8d7b-476f-8435-47e1ef276eda/country/us/redirected/true#bucketId=23396"">in English</a> and <a href=""https://www.espn.com/watch/player/_/id/78ed8f3a-10f0-4e8f-9381-2788848798d8/country/us/redirected/true#bucketId=23396"">in Hindi</a>.</b></p><p>Bumrah returns around the wicket after bowling one over in the Powerplay.</p>",
110020,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,11,2,0,"Bumrah to Bairstow, no run",False,False,False,297433,Jonny Bairstow,1,3,625383,Jasprit Bumrah,1.2,0,10,0,28235,Shikhar Dhawan,36,27,528067.0,Murugan Ashwin,3.0,0.0,29.0,1.0,,,,,,,False,"back of a length on middle at 136 kph, defended back to Bumrah off the back foot.",,
110030,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,11,3,1,"Bumrah to Bairstow, 1 run",False,False,False,297433,Jonny Bairstow,2,4,625383,Jasprit Bumrah,1.3,0,11,0,28235,Shikhar Dhawan,36,27,528067.0,Murugan Ashwin,3.0,0.0,29.0,1.0,,,,,,,False,"good length ball on off stump, guided with soft hands to deep third man.",,
110040,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,11,4,4,"Bumrah to Dhawan, FOUR",True,False,False,28235,Shikhar Dhawan,40,28,625383,Jasprit Bumrah,1.4,0,15,0,297433,Jonny Bairstow,2,4,528067.0,Murugan Ashwin,3.0,0.0,29.0,1.0,,,,,,,False,"<strong>uppercut over the keeper nearly picks out robocam on the boundary!</strong> It was a well directed bouncer by Bumrah on middle stump but Dhawan was even better angling the bat to play the billiard cue shot straight behind the stumps, one bounce over the rope.",,
110050,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,11,5,0,"Bumrah to Dhawan, no run",False,False,False,28235,Shikhar Dhawan,40,29,625383,Jasprit Bumrah,1.5,0,15,0,297433,Jonny Bairstow,2,4,528067.0,Murugan Ashwin,3.0,0.0,29.0,1.0,,,,,,,False,"back of a length on fourth stump, defended to the off side.",,
110060,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,11,6,1,"Bumrah to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,41,30,625383,Jasprit Bumrah,2.0,0,16,0,297433,Jonny Bairstow,2,4,528067.0,Murugan Ashwin,3.0,0.0,29.0,1.0,,,,,,,False,"touch fuller now on off, tap and run into the off side for a sharp single.",,
111010,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,12,1,1,"Ashwin to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,42,31,528067,Murugan Ashwin,3.1,0,30,1,297433,Jonny Bairstow,2,4,625383.0,Jasprit Bumrah,2.0,0.0,16.0,0.0,,,,,,,False,"good length ball on middle, flicked softly through square leg for one.",,
111020,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,12,2,1,"Ashwin to Bairstow, 1 leg bye",False,False,False,297433,Jonny Bairstow,2,5,528067,Murugan Ashwin,3.2,0,30,1,28235,Shikhar Dhawan,42,31,625383.0,Jasprit Bumrah,2.0,0.0,16.0,0.0,,,,,,,False,"flighted full on leg stump, goes for a slog sweep and misses as the ball ricochets behind point. LBW shout is hopeless, but there's some confusion before they finally set off for a leg bye.",,
111030,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,12,3,0,"Ashwin to Dhawan, no run",False,False,False,28235,Shikhar Dhawan,42,32,528067,Murugan Ashwin,3.3,0,30,1,297433,Jonny Bairstow,2,5,625383.0,Jasprit Bumrah,2.0,0.0,16.0,0.0,,,,,,,False,"gives it some air on off stump, goes for a big slog sweep and misses as the ball bounces over the stumps.",,
111040,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,12,4,1,"Ashwin to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,43,33,528067,Murugan Ashwin,3.4,0,31,1,297433,Jonny Bairstow,2,5,625383.0,Jasprit Bumrah,2.0,0.0,16.0,0.0,,,,,,,False,"flighted on a fullish length on leg stump, goes to sweep and this time connects behind square for one.",,
111050,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,12,5,2,"Ashwin to Bairstow, 2 runs",False,False,False,297433,Jonny Bairstow,4,6,528067,Murugan Ashwin,3.5,0,33,1,28235,Shikhar Dhawan,43,33,625383.0,Jasprit Bumrah,2.0,0.0,16.0,0.0,,,,,,,False,"short and wide, slaps this behind point wide of the sweeper for an easy two.",,
111060,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,12,6,1,"Ashwin to Bairstow, 1 run",False,False,False,297433,Jonny Bairstow,5,7,528067,Murugan Ashwin,4.0,0,34,1,28235,Shikhar Dhawan,43,33,625383.0,Jasprit Bumrah,2.0,0.0,16.0,0.0,,,,,,,False,"good length ball on sixth stump, cracks a cut straight to the sweeper for one.",,
112010,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,13,1,4,"Mills to Bairstow, FOUR",True,False,False,297433,Jonny Bairstow,9,8,459257,Tymal Mills,2.1,0,26,0,28235,Shikhar Dhawan,43,33,528067.0,Murugan Ashwin,4.0,0.0,34.0,1.0,,,,,,,False,"overpitched searching for the yorker and instead misses badly full on middle, Bairstow clocks this straight back over his head, one bounce over the rope at long-off.",<p>Tymal Mills back in place of Bumrah now after one over. Left-arm over.</p>,
112020,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,13,2,1,"Mills to Bairstow, 1 run",False,False,False,297433,Jonny Bairstow,10,9,459257,Tymal Mills,2.2,0,27,0,28235,Shikhar Dhawan,43,33,528067.0,Murugan Ashwin,4.0,0.0,34.0,1.0,,,,,,,False,"slower ball lands short on fifth stump, pulled gently to deep backward square for one.",,
112030,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,13,3,1,"Mills to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,44,34,459257,Tymal Mills,2.3,0,28,0,297433,Jonny Bairstow,10,9,528067.0,Murugan Ashwin,4.0,0.0,34.0,1.0,,,,,,,False,"good length ball at 140 kph on middle, Dhawan backs away to slice this to deep third man for one.",,
112040,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,13,4,1,"Mills to Bairstow, 1 run",False,False,False,297433,Jonny Bairstow,11,10,459257,Tymal Mills,2.4,0,29,0,28235,Shikhar Dhawan,44,34,528067.0,Murugan Ashwin,4.0,0.0,34.0,1.0,,,,,,,False,"full on middle, goes to drive for mid-off and gets a thick edge through point for one.",,"<p>Deepak Samson : ""Livingstone must be chomping at the bit. Will we see another tactical retired out today?"" Not at the current scoring rate with these two.</p>"
112050,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,13,5,1,"Mills to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,45,35,459257,Tymal Mills,2.5,0,30,0,297433,Jonny Bairstow,11,10,528067.0,Murugan Ashwin,4.0,0.0,34.0,1.0,,,,,,,False,"<strong>dropped!</strong> Back of a length at 133 kph on eighth stump, Dhawan charges to smash through the off side and barely reaches this, gets a toe edge that flies to Ishan Kishan's left at chest height. He flings his body out and gets a glove to it but it doesn't stick. Very hard chance, but plenty of keepers have held on to them in similar instances.",,
112060,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,13,6,0,"Mills to Bairstow, no run",False,False,False,297433,Jonny Bairstow,11,11,459257,Tymal Mills,3.0,0,30,0,28235,Shikhar Dhawan,45,35,528067.0,Murugan Ashwin,4.0,0.0,34.0,1.0,,,,,,,False,"back of a length at 140 kph tailing away from the stumps, goes for a big heave and misses.",,
113010,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,14,1,4,"Unadkat to Dhawan, FOUR",True,False,False,28235,Shikhar Dhawan,49,36,390484,Jaydev Unadkat,2.1,0,17,0,297433,Jonny Bairstow,11,11,459257.0,Tymal Mills,3.0,0.0,30.0,0.0,,,,,,,False,"<strong>clever from Shikhar!</strong> Length ball on middle, shuffles well across his stumps to paddle this between the keeper and short fine leg for a sharp boundary.",<p>Unadkat replaces M Ashwin after his spell is done. He comes left-arm around to Dhawan.</p>,
113020,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,14,2,1,"Unadkat to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,50,37,390484,Jaydev Unadkat,2.2,0,18,0,297433,Jonny Bairstow,11,11,459257.0,Tymal Mills,3.0,0.0,30.0,0.0,,,,,,,False,"low full toss at shin height on leg stump, flicks this gently through the leg side <b>to bring up 50 off 37 balls. </b>",,
113030,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,14,3,1,"Unadkat to Bairstow, 1 run",False,False,False,297433,Jonny Bairstow,12,12,390484,Jaydev Unadkat,2.3,0,19,0,28235,Shikhar Dhawan,50,37,459257.0,Tymal Mills,3.0,0.0,30.0,0.0,,,,,,,False,"fullish length on the stumps, flicks this out to deep midwicket for one.",<p>Unadkat switches over the stumps to Bairstow.</p>,
113040,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,14,4,1,"Unadkat to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,51,38,390484,Jaydev Unadkat,2.4,0,20,0,297433,Jonny Bairstow,12,12,459257.0,Tymal Mills,3.0,0.0,30.0,0.0,,,,,,,False,"full and wide outside off, Dhawan drags this drive back through mid-on for one.",<p>Back around the stumps now to Dhawan.</p>,
113050,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,14,5,0,"Unadkat to Bairstow, OUT",False,False,False,297433,Jonny Bairstow,12,13,390484,Jaydev Unadkat,2.5,0,20,1,28235,Shikhar Dhawan,51,38,459257.0,Tymal Mills,3.0,0.0,30.0,0.0,297433.0,Jonny Bairstow,Jaydev Unadkat,12.0,13.0,JM Bairstow  b Unadkat 12 (21m 13b 1x4 0x6) SR: 92.30,False,"<strong>slower ball at 103 kph produces a drag on!</strong> Good length ball angled across off stump, Bairstow tries to heave this over midwicket but is through the shot early and drags a bottom edge onto the stumps.",,"<p>Sanket: ""@peter it's not about who's batting or what kind of pedigree he has regarding the retired out.its about how they are playing in this game despite scoring 40 Dhawan isn't striking as good as he usually does."" It's taken 15 seasons for the first tactical retired out in the IPL, and now everyone is expecting it to happen in every single match. Hold your horses folks!</p>"
113060,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,14,6,1,"Unadkat to Livingstone, 1 run",False,False,False,403902,Liam Livingstone,1,1,390484,Jaydev Unadkat,3.0,0,21,1,28235,Shikhar Dhawan,51,38,459257.0,Tymal Mills,3.0,0.0,30.0,0.0,,,,,,,False,"slower ball at 107 kph lands full on off, prodded gently into the off side for one.",<p>One Englishman replaces another. Liam Livingstone has arrived.</p>,"<p><b>Strategic timeout taken.</b></p><p>Huzaifa: ""I dont like this whole retire out thing. What I can see happening is teams retiring in and out a batter for matchups. This I feel is bad for the skills of batsmen because they can avoid facing unwanted bowlers. Retiring out cannot be the solution, batters improving their game should be"". Well, they've been doing that in baseball for generations. Left-handed pinch hitter is sent up to hit and the other team replaces their right-handed pitch with a left-handed relief pitcher. So now cricket is catching up if so.</p>"
114010,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,15,1,1,"Bumrah to Livingstone, 1 run",False,False,False,403902,Liam Livingstone,2,2,625383,Jasprit Bumrah,2.1,0,17,0,28235,Shikhar Dhawan,51,38,390484.0,Jaydev Unadkat,3.0,0.0,21.0,1.0,,,,,,,False,"low full toss at shin height, Livingstone doesn't punish the misfired attempted yorker and instead prods it down the ground for one.",<p>Bumrah being brought back in the 15th for his third over.</p>,
114020,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,15,2,1,"Bumrah to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,52,39,625383,Jasprit Bumrah,2.2,0,18,0,403902,Liam Livingstone,2,2,390484.0,Jaydev Unadkat,3.0,0.0,21.0,1.0,,,,,,,False,"full again on the stumps, simple punch down the ground again for one.",,
114030,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,15,3,0,"Bumrah to Livingstone, OUT",False,False,False,403902,Liam Livingstone,2,3,625383,Jasprit Bumrah,2.3,0,18,1,28235,Shikhar Dhawan,52,39,390484.0,Jaydev Unadkat,3.0,0.0,21.0,1.0,403902.0,Liam Livingstone,Jasprit Bumrah,2.0,3.0,LS Livingstone  b Bumrah 2 (6m 3b 0x4 0x6) SR: 66.66,False,<strong>143 kph bread and butter yorker!</strong> So much for all the people flooding the feedback desperate for a tactical retired out so Livingstone could enter. Bumrah slings in a missile at the base of middle stump and Livingstone can't jam the bat down in time to keep it out.,,
114040,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,15,4,1,"Bumrah to Sharma, 1 run",False,False,False,721867,Jitesh Sharma,1,1,625383,Jasprit Bumrah,2.4,0,19,1,28235,Shikhar Dhawan,52,39,390484.0,Jaydev Unadkat,3.0,0.0,21.0,1.0,,,,,,,False,"searches for yorker again on middle at 141 kph, Jitesh is able to blunt it out to mid-on for one.",,
114050,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,15,5,1,"Bumrah to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,53,40,625383,Jasprit Bumrah,2.5,0,20,1,721867,Jitesh Sharma,1,1,390484.0,Jaydev Unadkat,3.0,0.0,21.0,1.0,,,,,,,False,"yorker on off stump, jammed out into the off side for one.",,
114060,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,15,6,0,"Bumrah to Sharma, no run",False,False,False,721867,Jitesh Sharma,1,2,625383,Jasprit Bumrah,3.0,0,20,1,28235,Shikhar Dhawan,53,40,390484.0,Jaydev Unadkat,3.0,0.0,21.0,1.0,,,,,,,False,"yorker on middle, defended to mid-off.",,"<p>Aagam: ""Why are comparing cricket with baseball? just because they've got a ""bat""?"" Count your lucky stars I'm not comparing it to Elvis songs, craps tables, comic book movies or WWE wrestlers.</p>"
115010,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,16,1,1,"Mills to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,54,41,459257,Tymal Mills,3.1,0,31,0,721867,Jitesh Sharma,1,2,625383.0,Jasprit Bumrah,3.0,0.0,20.0,1.0,,,,,,,False,"fullish length on middle and leg, goes to prod this into midwicket and misses, big lbw shout denied as the ball caroms into the off side for one. Inside edge on the replay so a DRS review would've been wasted. <b>In fact they have called for DRS, so it will be a wasted review. </b>",,"<p>Feroz Dhanani: ""Just remember guy. If retired out was so common we would never have seen Tewatia pull off what he did at Sharjah""</p>"
115020,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,16,2,1,"Mills to Sharma, 1 run",False,False,False,721867,Jitesh Sharma,2,3,459257,Tymal Mills,3.2,0,32,0,28235,Shikhar Dhawan,54,41,625383.0,Jasprit Bumrah,3.0,0.0,20.0,1.0,,,,,,,False,"back of a length on fourth stump at 133 kph, guided to deep third man for one.",,
115030,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,16,3,0,"Mills to Dhawan, no run",False,False,False,28235,Shikhar Dhawan,54,42,459257,Tymal Mills,3.3,0,32,0,721867,Jitesh Sharma,2,3,625383.0,Jasprit Bumrah,3.0,0.0,20.0,1.0,,,,,,,False,"back of a length on fifth stump at 135 kph, goes to cut and is beaten.",,
115040,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,16,4,4,"Mills to Dhawan, FOUR",True,False,False,28235,Shikhar Dhawan,58,43,459257,Tymal Mills,3.4,0,36,0,721867,Jitesh Sharma,2,3,625383.0,Jasprit Bumrah,3.0,0.0,20.0,1.0,,,,,,,False,"<strong>uppercut just clears short third man on the ring!</strong> Not quite as much pace on this scrambled seam delivery from Mills on fifth stump, Dhawan leans back to ramp this up over the ring and a leaping effort by the fielder goes in vain.",,
115050,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,16,5,0,"Mills to Dhawan, no run",False,False,False,28235,Shikhar Dhawan,58,44,459257,Tymal Mills,3.5,0,36,0,721867,Jitesh Sharma,2,3,625383.0,Jasprit Bumrah,3.0,0.0,20.0,1.0,,,,,,,False,"short and wide at 140 kph, slices a cut straight to backward point.",,"<p>Kirky: ""What was going on with that review? Surely the first spike was the ball hitting the strap of the front pad?"" No. The first spike was the bat hitting the back pad. The ball was nowhere near the front pad on the down the pitch camera angle.</p>"
115060,2022.0,1304069,MI v PBKS,MI,PBKS,PBKS,1,16,6,1,"Mills to Dhawan, 1 run",False,False,False,28235,Shikhar Dhawan,59,45,459257,Tymal Mills,4.0,0,37,0,721867,Jitesh Sharma,2,3,625383.0,Jasprit Bumrah,3.0,0.0,20.0,1.0,,,,,,,False,"length ball on fifth stump, swats this through midwicket for one.",,"<p>Gp: ""No comparison between Cricket and Baseball. Latter is just about throw the ball hit the ball, where in Cricket there are so many types of bowling which requires lot of skill, so many different stroke plays. Can you compare Cover drive with any of the slogs from Baseball?"" There isn't enough time between deliveries for me to deconstruct how wrong and overly simplistic you are summarizing another very very nuanced and strategic sport.</p>"
